POS_TAG ID POS NEG LIST_OF_WORDS
a 3650 0.0 0.0 बर्फीला,बर्फानी,बर्फानी,बर्फ़ानी,बर्फ़ीला,बरफीला,बरफानी,बरफानी,बरफ़ानी,बरफ़ीला,हिमयुक्त
a 8213 0.5 0.125 फलदार,फलद,फलदायी,फलदायक
a 22554 0.0 0.875 अफल,अफलित,फलहीन,फलरहित,फलविहीन
a 3195 0.0 0.25 असफल,नाकामयाब,विफल,नाकाम,निष्फल
a 12164 0.0 0.625 निस्संतान,निःसंतान,बेऔलाद,संतानहीन,संतानरहित,अऊत,अनपत्य
a 18109 0.0 0.375 भली-भाँति,भली_भाँति,भरपूर,भलीभाँति,भली-भांति,भली_भांति,भलीभांति
a 4535 0.0 0.0 रिक्त,ख़ाली,खाली,रीता,शून्य
a 26453 0.0 0.0 संरचनात्मक
a 8734 0.0 0.0 चटोरा,स्वादलोलुप,चटोर
a 18284 0.0 0.5 पंखहीन,पक्षरहित,अपक्ष,अपच्छी,अपत्र
a 8981 0.125 0.0 धड़कना,स्पंदित_होना
a 2082 0.0 0.75 अतकनीकी,ग़ैरतकनीकी,गैरतकनीकी,तकनीकहीन,प्राविधिहीन
a 3806 0.375 0.0 उदार,विशालहृदय,उदारचरित,उदारचेता,दरियादिल,उदरचित्त,उदारमना,अकृपण
a 32 0.625 0.0 निरोगता,आरोग्यता,स्वस्थता,सेहतमंदी,अनामय,तंदुरुस्ती
a 2702 0.0 0.5 दुर्गुणी,अगुणी,अपगुणी,ऐबी,खोटा
a 3636 0.0 0.625 विपरीत,प्रतिकूल,खिलाफ,ख़िलाफ़,विरुद्ध,प्रतीप
a 1463 0.375 0.125 महत्वाकांक्षी,उच्चाकांक्षी,बुलंदपरवाज़
a 1672 0.375 0.125 सज्जन,भद्र,भला,शरीफ़,शीलवान,सद्गुणी,नेक,सुप्रतीक,शरीफ
a 1676 0.0 0.75 कुस्वभावी,कुबुद्धि,दुश्शील,बदमिज़ाज,बदमिजाज
a 28195 0.125 0.0 सहज
a 16203 0.25 0.0 प्रवाहित,बहता,बहता_हुआ,प्रवाहशील,प्रवाहमय,गतिशील,गतिमान,प्रवाही
a 576 0.0 0.0 अनपेक्षित,अप्रत्याशित,निरपेक्षित
a 14034 0.0 0.0 ढलवाँ,ढलुवाँ,ढालवाँ,ढालू,ढलुआ,ढलाऊ,उतारू
a 2230 0.125 0.625 निकम्मा,निठल्ला,अकर्मण्य,निखट्टू,अनेरा,बेकार,फालतू,गायताल,अकर्मा,नालायक,ना-लायक,अनलायक
a 8072 0.0 0.625 बेकदर,बेक़दर,बेक़द्र,बेकद्र
a 22194 0.125 0.375 फौलादी,इस्पाती,फ़ौलादी,इसपाती
a 8604 0.0 0.0 कंठ्य
a 4017 0.0 0.75 कठोरहृदय,कठोर_हृदय,पत्थरदिल,संगदिल,पाषाण_हृदय
a 4946 0.0 0.0 मादक,नशीला,नशेदार
a 1133 0.125 0.75 हानिकारक,क्षतिकारी,हानिकर,नुक़सानदेह,नुकसानदेह,हानिप्रद,अनर्थकारी,क्षतिकर
a 18617 0.0 0.875 अपमानजनक
a 11724 0.625 0.0 कुमारी,कुँआरी,कुमारिका,कुँवारी,क्वाँरी,कुंवारी,कँवारी
a 29060 0.0 0.0 जंतु,जन्तु,प्राणी,जीव,जानवर,जीवधारी,जानदार
a 1831 0.75 0.0 स्वस्थ,निरोग,नीरोग,तंदुरुस्त,अच्छा,सेहतमंद,भला-चंगा,व्याधिहीन,रोगहीन,आरोग्य,चंगा,बहाल,निरामय,अनामय,अगद,अभुग्न
a 13270 0.125 0.0 स्वर्गीय,स्वर्गिक,दिव्य,वैकुंठीय,स्वर्गी,बहिश्ती,बिहिश्ती
r 28129 0.125 0.25 अभी_भी
r 23771 0.0 0.0 अब,अबकी,इसबार,अब_की,इस_बार
r 11154 0.0 0.0 अभी-अभी,अभी_अभी,अभी_ही,इसी_वक्त,इसी_क्षण
r 1179 0.375 0.0 दयापूर्वक,कृपा_कर_के,कृपापूर्वक,दया_से,बराए_मेहरबानी
a 3800 0.0 0.5 गूदेदार
a 3421 0.375 0.125 आत्म_विषयक,आत्मा_विषयक,अध्यात्म,आत्मिक,रूहानी
a 11115 0.125 0.125 सैद्धांतिक,सिद्धांतीय
a 28663 0.375 0.25 रक्तहीन
a 12355 0.5 0.0 श्रेयस्कर
a 3393 0.5 0.125 अनुकरणीय
a 1465 0.625 0.0 सत्कृत,आदृत,सत्कार_कृत
a 22095 0.375 0.0 उल्लेखनीय,उल्लेख्य
a 1368 0.0 0.0 निंदनीय,निन्दनीय,निद्य,निंदात्मक
r 7265 0.0 0.0 दुविधाहीन,दुबिधाहीन,संदेहहीन,संशयहीन
r 13310 0.0 0.0 परे,आगे,बाद
r 23773 0.0 0.0 फिलहाल,फ़िलहाल,अब,वर्तमान_में,आज-कल,आजकल,आज_कल,इन_दिनों,इस_समय,संप्रति
r 1093 0.0 0.5 अप्रसन्नतापूर्वक,नाराज़गीपूर्वक,नाख़ुशी_से,नाराजगीपूर्वक,नाखुशी_से
r 12384 0.375 0.0 स्वतः,अपनेआप,ख़ुद-ब-ख़ुद,ख़ुदबख़ुद,खुद-ब-खुद,खुदबखुद
r 4250 0.5 0.0 अतिशीघ्र,अतिशीघ्रतः,जल्द_से_जल्द,जल्दी_से_जल्दी
r 8219 0.0 0.0 अतिशीघ्र,अतिशीघ्रतः,जल्द_से_जल्द,जल्दी_से_जल्दी
r 796 0.0 0.0 खुलेआम,खुलकर,सरेआम,सरे-आम,खुले-आम,खुल्लम-खुल्ला,खुल्लमखुल्ला,डंके_की_चोट_पर,सरे_आम,अगुप्ततः
r 35454 0.25 0.125 बहुत,अधिक,ज्यादा,ज़्यादा,ख़ूब,खूब,अतिशय,अति,अगाध,अतीव,काफ़ी,काफी,अंबोह,अनल्प,अनून,अन्यून,अबेश
r 10187 0.0 0.0 अग्रतः,आगे
r 373 0.125 0.75 पास_में,नज़दीक,नजदीक,निकट_में,क़रीब_में,समीप,निकट,पास,क़रीब,करीब,सन्निकट
r 6769 0.0 0.125 पूर्व_काल_में,पहले
r 10819 0.0 0.0 दृश्य
r 3640 0.0 0.0 भविष्य_में,आगे,भविष्य_काल_में,अगत्या
r 11701 0.0 0.0 ऊपर
r 28197 0.375 0.125 विस्तारपूर्वक,विस्तार_से
r 374 0.0 0.0 अन्यत्र,कहीं_और,अनत
r 34416 0.0 0.0 बंधन,बद्धी,अनुबंध,अनुबन्ध,बन्धन,अनुबन्ध,अलान,आलान
r 2868 0.0 0.0 लगातार,अनवरत,निरंतर,निरन्तर,ताबड़तोड़,दनादन,सतत,धूआँधार,अनंतर,अनन्तर,अनिश,प्रतिक्षण,अनुक्षण,धड़ाधड़,अविरत
r 595 0.125 0.25 कठिनाई_से,जैसे_तैसे,मुश्किल_से,कठिनतः
a 34284 0.0 0.0 शैक्षिक,तालीमी,इल्मी
v 7120 0.125 0.0 परिवर्तन_करना,बदलना,बदल_देना
v 16404 0.25 0.0 छोड़ना,त्यागना
v 19894 0.0 0.0 सुपाच्य,सहज_पाच्य,हलका,हल्का,पथ्य
v 34915 0.0 0.0 सोचना,विचारना,देखना,सोंचना,अनुसंधानना,अनुसन्धानना
v 27518 0.0 0.0 पोषित_करना,जीवित_रखना,पालित_करना
a 19465 0.0 0.0 अल्बानियाई
a 20116 0.0 0.0 अमहैरिक
v 8488 0.0 0.0 लाड़_करना,लाड़_करना,दुलार_करना,दुलारना,प्यार_करना
v 11257 0.0 0.0 पकड़ना,थामना,धरना,गहना
v 13096 0.0 0.0 ढुलाई,ढोवाई
v 9537 0.0 0.0 बटना,ऐंठना,पूरना,भाँजना,बँटना
v 6057 0.125 0.0 सहलाना,सोहराना,सुहलाना,सुहराना
v 9987 0.0 0.0 पोतना
v 11576 0.0 0.0 दबाना,गाड़ना
v 11041 0.0 0.0 मिशन
v 17075 0.0 0.0 कँधियाना
v 5699 0.125 0.25 टकराना,भिड़ाना
v 5598 0.0 0.0 धूल,धूलि,धूर्रा,रज,गर्द,गुबार,रेणुका
v 9938 0.0 0.0 रेतना
v 9900 0.0 0.0 रबड़,रबर
v 19053 0.0 0.0 नक्काशीदार,नक्क़ाशीदार
v 11316 0.0 0.0 उतारना,उधेड़ना,उचाड़ना
v 8792 0.0 0.0 मोहर,मुहर,मुद्रा,स्टांप,अंकक,स्टैंप,स्टैम्प,सील,छापा
v 7410 0.0 0.0 तह_करना,दुहराना,दोहराना,दोहरा_करना,दुसराना
v 9570 0.0 0.0 छानना,छाँदना
v 7885 0.0 0.0 प्रेमासक्त,अनुरक्त,अनुरागी,आसक्त,दीवाना,फ़िदा,फिदा,छोही,अनुरागयुक्त,प्रेमयुक्त,अनुरत,अनुशयी,रंजित,रंञ्जित,अभिरंजित,अभिरञ्जित,अनुरंजित,अनुरञ्जित,अभिरत
v 12232 0.0 0.25 खोलना
v 27858 0.0 0.0 लंगर,लांगल
v 22206 0.0 0.0 पंजा
v 5330 0.0 0.0 खोजना,खोज_करना,ढूँढ़ना,ढूँढना,तलाशना,पता_लगाना,छानना,देखना
v 9739 0.0 0.0 हत्या,खून,ख़ून,कत्ल,क़त्ल,वध,हनन,घात,अपघात,विघात
v 17438 0.0 0.0 सनई,सन
v 8956 0.0 0.125 आच्छादित,ढँका,आवृत्त,अपिबद्ध,अपिनद्ध,अपिहित,आच्छन्न
v 12678 0.0 0.0 मढ़ना
v 27587 0.0 0.5 खपड़ा,खपरा,खपड़ैल,खपरैल,खप्पर,खप्पड़,टाइल,टॉइल
v 15065 0.0 0.0 अटकाना,अड़ाना,फँसाना,अड़काना,उलझाना
v 12239 0.0 0.0 खुलना,खुल_जाना
v 12446 0.0 0.0 उढ़काना,भिड़ाना
v 5600 0.0 0.0 निचोड़ना,गारना
v 12238 0.0 0.0 खोलना
v 4246 0.0 0.0 स्क्रू,पेंच,पेच,कुल्फ़ी,कुल्फी,कुलफ़ी,कुलफी
v 3925 0.0 0.0 स्क्रू,पेंच,पेच,कुल्फ़ी,कुल्फी,कुलफ़ी,कुलफी
v 9198 0.0 0.0 तूमना
v 10735 0.0 0.0 गूथना,गूँथना,गूंथना,पिरोना:2,पिरोहना,पोहना,नाधना,नाँधना
v 23294 0.0 0.0 दिखावटी,बनावटी,ऊपरी,बनौवा
v 20669 0.0 0.0 चढ़ाना
v 13493 0.0 0.0 ठुकराना
v 592 0.0 0.0 ठुकराना
v 11504 0.0 0.0 वर्षा,वृष्टि
v 11935 0.0 0.125 उलटना,पलटना
v 28064 0.0 0.0 फैलाना,बढ़ाना,प्रसारित_करना,विस्तृत_करना,प्रसार_करना
a 20542 0.0 0.0 अरमेनियाई,अर्मेनियाई,अरमेनियन,अर्मेनियन,अरमेनियाई_लिपि,अर्मेनियाई_लिपि,अरमेनियाई-लिपि,अर्मेनियाई-लिपि
a 9792 0.0 0.125 मासिक
a 23288 0.125 0.0 साप्ताहिक,हफ्तेवार
a 6246 0.0 0.0 प्रतिदिन,हरदिन,नित्य,हररोज़,रोज़,नित,रोज,रोज़ाना,रोजाना,अनुदिन,नित्यप्रति,अनुदिवस
a 1674 0.375 0.0 लज्जाशील,लजाऊ,झेंपू,लज्जावान,शरमाऊ,शरमीला,शर्मीला,लजालू,लजाधुर,लज्जालु,लजीला,शरमालू,अप्रतिभ
v 11590 0.0 0.0 अविलंब,अविलम्ब
v 5588 0.0 0.0 बुहारना,झाड़ू_देना,झाड़ू_लगाना,बहारना
v 27477 0.0 0.0 हिटलर,एडोल्फ_हिटलर
v 27476 0.0 0.0 कोलाहल,शोरग़ुल,शोरगुल,शोरशराबा,शोर-शराबा,हल्लागुल्ला,हल्ला-गुल्ला,शोर,हंगामा,हल्ला,खलबल,खल-बल,चिल्लमचिल्ला,सोर,चिल्लपों,चिल्लपौं
v 8938 0.0 0.0 आघात,चोट,वार,प्रहार,घात,व्याघात,विघात,अभिघात
v 9724 0.0 0.0 मथना,बिलोना,मंथन_करना,बिलोड़ना,गाहना
v 2270 0.0 0.0 काँपना,कँपना,कंपित_होना,कंपन_होना,थरथराना,सिहरना,थर-थर_करना,थरथर_करना
v 8423 0.0 0.0 चाटना
v 7452 0.0 0.0 भाषण_देना,बोलना,वक्तव्य_देना
v 11879 0.0 0.0 करना
v 15888 0.0 0.0 रेताना,कटना
v 4748 0.0 0.0 गड़ाना,चुभाना,सालना,कोंचना,गड़ोना
v 4332 0.0 0.0 काटना
v 4394 0.0 0.0 कुतरना
v 11591 0.0 0.125 अविलंब,अविलम्ब
v 12746 0.0 0.0 घुमाना,घुमा_देना,मोड़ना,मोड़_देना
v 11856 0.0 0.0 खींचना,खीचना
v 11966 0.0 0.0 घसीटना
v 7461 0.0 0.0 घिसटना
v 11952 0.0 0.0 लहराना,फहराना,फरफराना,उड़ाना
v 12772 0.0 0.0 बिछुड़ना,बिलगना,छूटना,छूट_जाना,विलग_होना,अलग_होना
v 26789 0.0 0.0 टाँगना,टांगना,लटकाना
v 8888 0.0 0.0 लटकना,झूलना
v 7223 0.0 0.0 बंडल,गाँठ,पुलिंदा
v 27694 0.0 0.0 काम_करना,कार्य_करना,करना
v 11426 0.0 0.0 जुआ,जूआ,जुआठ,जुआठा,युग,जूड़,माची
v 7893 0.0 0.0 कुश्ती,मल्ल_युद्ध,मल्लयुद्ध,लड़ाई
v 24097 0.0 0.375 संघर्ष,जंग,लड़ाई,द्वंद्व,द्वन्द्व
v 7050 0.0 0.0 फेंकना,अधिक्षेपण,अधिक्षेप
v 11413 0.0 0.0 तानना
v 8628 0.0 0.0 घूमना,चक्कर_खाना,घूर्णित_होना,नाचना
v 8123 0.0 0.0 धागा,तागा,सूत,डोरा,डोर,सूता,सूत्र,तन्तु,तंतु,तंत्र
v 5662 0.0 0.0 चाबी_देना,कूकना
v 8791 0.0 0.0 छापना
v 11846 0.0 0.125 छुड़ाना,छोड़ाना
v 9201 0.0 0.0 धोना,फींचना,छाँटना
v 2917 0.0 0.0 धरना
v 2884 0.0 0.0 खड़ा_होना,उठना
v 29160 0.0 0.0 वृद्धि,बढ़ती,बढ़ोतरी,बढ़त,प्रवर्धन,प्रवर्द्धन,चढ़ाव,इज़ाफ़ा,इजाफा,अभिवृद्धि
v 18385 0.0 0.0 चीरा
v 4756 0.0 0.0 उत्कीर्ण_करना,खोदना,उकेरना
v 4325 0.0 0.0 चुन्नी,चुनी
a 3353 0.0 0.75 उन्मुक्त,आज़ाद,आजाद,खुला,बंधनमुक्त,मुक्त,अजाद,अनिबद्ध,मुंच,बन्धनमुक्त,अबद्ध,वीत
v 5135 0.0 0.0 जीतना,विजय_पाना,विजयी_होना
v 12476 0.0 0.0 लगाना,जमाना,रोपना
v 5455 0.0 0.0 जकड़ना
v 4241 0.0 0.125 कृतज्ञ,एहसानमंद,अहसानमंद,आभारी,शुक्रगुज़ार,शुक्रगुजार,उपकृत,अनुगृहीत
v 14071 0.0 0.0 भिड़ना,पिलना
v 22397 0.0 0.0 भिगोना,भिगाना,भिंगाना,भिजाना,भिंजाना
v 4624 0.0 0.0 मुड़ना,घूमना
v 6445 0.0 0.125 छुड़ाना,छोड़ाना
v 7880 0.0 0.0 निर्णीत,निर्णित,निपटा_हुआ,तय,तयशुदा
v 26456 0.375 0.0 घिरना,घेराना
v 11131 0.0 0.0 बेआराम
v 15890 0.0 0.0 चीरा
v 4604 0.0 0.0 बिछाना,डालना
v 9978 0.0 0.0 बोझ,भार
v 13497 0.0 0.0 काँटा,कांटा
v 3937 0.0 0.0 बजाज,बज़्ज़ाज़,बज़ाज़
v 6344 0.0 0.0 उलटना,पलटना
v 7644 0.0 0.25 उजाड़ना,उजाड़_देना,नष्ट_करना,ख़ाक_करना,नाश_करना,मिटाना,चौपट_करना
v 9459 0.25 0.0 मारना,पीटना,प्रहार_करना,ठोंकना,ठोकना,पीटाई_करना,धुनना,धुनाई_करना,ताड़ना,प्रताड़ना,रसीद_करना
v 36024 0.0 0.0 निकालना,आविष्कार_करना,खोज_निकालना,ईज़ाद_करना,ईजाद_करना,आविष्कृत_करना
v 12681 0.0 0.0 कहना,बदना,बोलना
v 27576 0.0 0.0 छक्का
v 12443 0.0 0.0 रजाई,रज़ाई,लिहाफ,लिहाफ़
v 7310 0.0 0.0 बुनना,बीनना,बिनना,बुनाई_करना
v 8396 0.0 0.0 गोदना
v 7135 0.0 0.0 गढ़ना,बनाना,सरजना,सिरजना,आकार_देना,रूप_देना
v 4731 0.0 0.0 दिखावटी,बनावटी,ऊपरी,बनौवा
v 10802 0.0 0.0 रचना,लिखना
v 11315 0.0 0.0 उतारना,प्रतिरूप_बनाना,नकल_करना,नक़ल_करना
v 13373 0.0 0.0 कहना,सुनाना
v 27691 0.0 0.0 रचना,लिखना
v 25419 0.0 0.0 फिल्म
v 18791 0.0 0.0 करना
v 27827 0.0 0.0 अभिनय_करना,रोल_करना
v 10767 0.0 0.0 खिलौना,खेलवाड़,खिलवाड़
v 236 0.0 0.0 एकमात्र,एकलौता,इकलौता
v 12600 0.0 0.0 उन्नत,प्रोन्नत,विकसित,सुविकसित
v 27695 0.0 0.0 प्रकाशित_करना
v 12795 0.0 0.0 छपना,मुद्रित_होना
a 28105 0.0 0.0 पक्षीय,खगीय,पक्षी_संबंधी,विहंगी,विहंगीय
a 20578 0.0 0.0 अजरबैजानी,अज़रबैजानी,अजरबैजान_वासी,अज़रबैजान_वासी,अजरबैजान-वासी,अज़रबैजान-वासी
v 14134 0.0 0.125 प्रति,कापी,कॉपी
v 7140 0.0 0.0 बनाना,तैयार_करना,निर्माण_करना,रचना
v 11669 0.0 0.0 जलाना,प्रज्वलित_करना
v 1307 0.25 0.0 लुब्ध_होना,लुभना,मन_डोलना
v 9519 0.0 0.0 ओसाई,गाहाई,डाली
v 5031 0.25 0.25 पड़ना
v 9634 0.0 0.5 खीज,झुँझलाहट,कुढ़न,भँड़ास,खुंदक,खीस,अनख
v 5133 0.125 0.125 प्रभावित_करना,प्रभाव_डालना,असर_करना,रंग_जमाना,रंगना,छाना
v 3023 0.375 0.125 प्रेम,अनुराग,प्यार,मुहब्बत,इश्क़,इश्क,लगन,प्रीति,अनुरंजन,अनुरन्जन,राग,अनुरंजन
v 2468 0.5 0.25 जैसा,सरिखा,जस
v 3047 0.0 0.0 अनुष्ठान
v 11389 0.125 0.625 भय,खौफ,ख़ौफ़,डर,त्रास,भीति,संत्रास,अपभय,दहशत
v 7367 0.0 0.125 भयभीत,डरा_हुआ,डरा,कातर,आतंकित,ख़ौफ़ज़द,भयग्रस्त,भयान्वित,भीत,अपत्रस्त,दहशतज़दा,दहशतजदा
v 2430 0.0 0.125 सकपकाना,चकपकाना,भौंचक्का_होना,भौचक्का_होना,चौंकना
v 14198 0.0 0.0 दाँना,दाना,दांवना,दांना,दाँवना
v 5867 0.5 0.0 मरना
v 9033 0.0 0.0 क्रोध,गुस्सा,आक्रोश,कोप,रोष,खुन्नस,खुनस,अमर्ष,अनखाहट,क्षोभ
v 4694 0.0 0.5 खीजना,झुँझलाना,खिजलाना,खिजना,कुढ़ना
v 8826 0.0 0.0 छीलना,छोलना
v 6618 0.0 0.125 पछताना,पश्चाताप_करना,अछताना-पछताना,अफ़सोस_करना,अफसोस_करना,अपसोसना
v 11518 0.0 0.375 खलना,बुरा_लगना,अखरना
v 240 0.0 0.5 विलाप_करना,कलपना,बिलखना
v 11561 0.0 0.375 सोचना,दुखी_होना,सोंचना,अनमनाना
v 16355 0.0 0.375 उदास_होना,अनमनाना
v 5526 0.0 0.5 चिंताजनक,गंभीर,चिंतनीय,नाजुक,शोचनीय,सोचनीय,नाज़ुक
v 12831 0.25 0.0 गुदगुदाना
v 23877 0.0 0.0 संतुष्ट_करना,तृप्त_करना,तुष्ट_करना,तोषणा
v 2666 0.0 0.0 नाराज़,रुष्ट,कुपित,खिन्न,अप्रसन्न,नाख़ुश,ख़फ़ा,नाराज,खफा,नाखुश,उदास,अनाह्लाद,अप्रतीत
v 28640 0.25 0.0 अहकना
v 4664 0.0 0.125 जलना,ईर्ष्या_करना,द्वेष_करना,डाह_करना,कुढ़ना
v 22213 0.375 0.125 तरसना
v 11460 0.0 0.0 उड़ना,उड़ान_भरना
v 12024 0.0 0.0 सँभालना,संभालना,सम्हालना,सहेजना
v 19100 0.0 0.0 देखना
v 5070 0.0 0.0 पर्यटन,सैरसपाटा,सैर-सपाटा,सैर,परिभ्रमण
v 27590 0.0 0.0 ताल
v 11462 0.0 0.0 उड़ना,उड़ान_भरना
v 28084 0.0 0.0 द्रवित,द्रवीभूत,दयार्द्र
v 11130 0.0 0.0 रुकना,ठहरना,रहना
v 10006 0.0 0.0 लोटना
v 11563 0.0 0.0 बहना
v 11964 0.0 0.0 हिलना,डोलना
v 5072 0.0 0.125 टहलना,घूमना,विचरना,सैर_करना
v 8928 0.0 0.0 गेंद,बाल,बॉल
v 4310 0.25 0.0 थरथराना,थर्राना,थरहराना,दहलना,काँपना,कंपित_होना,कंपन_होना
v 28816 0.0 0.0 धड़कना,स्पंदित_होना
v 8949 0.0 0.0 झलना,डुलाना,हिलाना,डोलाना
v 8874 0.0 0.0 हिलना
v 8520 0.0 0.0 झटकना,झटकारना
v 9725 0.0 0.0 फेंटाई,फेंट
v 6411 0.0 0.0 नर्तक,नृतक
v 5367 0.0 0.0 टहलना,घूमना,विचरना,सैर_करना
v 12744 0.0 0.0 टहलना,घूमना,विचरना,सैर_करना
v 12749 0.0 0.0 मुड़ना,घूमना
v 13489 0.125 0.0 ठिठकना
v 11467 0.0 0.0 लाँघना,नाँधना,लांघना,नांधना,फाँदना,डाँकना,फांदना,डांकना
v 9365 0.0 0.0 पथराना
v 9479 0.0 0.5 लँगड़ाना,लँगड़ाहट,लँगड़ापन,भचक
v 11618 0.0 0.0 लाँघना,नाँधना,लांघना,नांधना,फाँदना,डाँकना,फांदना,डांकना
v 14257 0.0 0.0 भटकना
v 6258 0.0 0.0 चलाना,चालित_करना,चालू_करना,गत्वरित_करना
v 28080 0.0 0.0 चालक,ड्राइवर
v 9134 0.0 0.0 दूधिया,दुधिया
a 19487 0.0 0.0 बेलरसी,बेलरसी_भाषा,बेलरसी-भाषा
a 8646 0.0 0.0 जैविक
a 26251 0.0 0.0 वानस्पतिक,वनस्पतीय
a 1470 0.0 0.0 सुलझा,उलझनहीन
v 4715 0.0 0.0 पंक्ति,क़तार,कतार,अवली,श्रेणी,शृंखला,पंगती,पंगत,पांत,ताँता,ताँती,लाइन
v 28218 0.0 0.0 दूसरी_ओर_ले_जाना,विपरीत_दिशा_में_ले_जाना,डाइवर्ट_करना
v 11443 0.0 0.0 जलना
v 9046 0.0 0.0 तैराकी,पैराकी,तैराई,पैराई
v 23653 0.0 0.0 चढ़ना
v 5351 0.0 0.0 डूबना,ढलना,अस्त_होना,अस्तगत_होना
v 13099 0.25 0.0 पतन,अवनति,अधोपतन,अधोगमन,अधोगति,अपकर्षण,अधःपतन,अधःपात,अपध्वंस,अपभ्रंश,गिराव,अभिपतन,च्युति
v 27550 0.0 0.0 रीफ,रीफ़
v 13911 0.0 0.0 गिरना
v 11179 0.0 0.0 उतरना
v 9274 0.0 0.0 निर्णीत,निर्णित,निपटा_हुआ,तय,तयशुदा
v 9181 0.0 0.0 धँसना,धसकना,धँसकना,बैठना
v 27574 0.0 0.0 भुगतान_कृत,अदा,चुकाया_हुआ,चुकता
v 17809 0.0 0.0 अगला,दूसरा
v 11265 0.0 0.0 पकड़ना
v 11878 0.0 0.125 भुजा,हाथ,बाज़ू,हस्त,बाँह,कर,बाहु,बाजू
v 7861 0.0 0.0 पीछा_करना,पछियाना,पीछे_लगना
v 11876 0.125 0.0 पहुँचना,मिलना
v 11873 0.0 0.0 पहुँचना
v 19545 0.0 0.0 पकड़ना,लेना
v 27509 0.0 0.0 जलाना,प्रज्वलित_करना
v 30936 0.0 0.0 अधिवेशन,बैठक,जलसा,सभा,महफ़िल,महफिल,मजलिस,अंजुमन,मण्डली,मंडली,इजलास
v 11382 0.0 0.0 जागना,जगना,आँख_खोलना,सोकर_उठना,उठना
v 12738 0.0 0.0 बचाना,रखना
v 12036 0.0 0.0 धाय,धाय_माँ,दाई,धाई,धात्री,अन्ना,मातृका
v 13569 0.0 0.0 बाढ़,जल-प्लावन,सैलाब,प्लावन,प्लव
v 21529 0.0 0.0 सूखना:1
v 5531 0.0 0.0 सूखना:1
v 15441 0.0 0.125 झुलसन,झुरसन,झौंस
v 28196 0.0 0.0 बढ़ाना,साथ_देना,सहारा_देना
v 10864 0.0 0.0 छँटना
v 13195 0.0 0.0 बनवाना,तैयार_करवाना,निर्माण_करवाना
v 4678 0.0 0.0 विकसित_होना,फैलना
a 23794 0.0 0.0 मोबाइल,सेलफोन,सेल,मोबाइल_फोन,मोबाइल_फ़ोन,चल_दूरभाष
a 577 0.0 0.0 दिमाग़ी,दिमागी
a 2006 0.0 0.0 रासायनिक,रसायनिक
a 15912 0.0 0.0 किनारेदार,कोरदार,किनारीदार
a 6348 0.0 0.0 शहरी,नगरीय,नागरिक,शहरुआ,शहरुवा
v 3433 0.0 0.0 विकसित_होना,फैलना
v 12514 0.0 0.125 टूटना,उतरना
v 20499 0.0 0.0 चाकना,हद_बाँधना,हद_बांधना
v 11500 0.0 0.0 सिकुड़ना
v 27668 0.0 0.0 रीफ,रीफ़
a 8600 0.0 0.0 औपनिवेशिक
a 10063 0.0 0.0 संवैधानिक,संविधानीय,वैधानिक,विधानीय
a 3013 0.125 0.0 अभ्यस्त,आदी
a 9070 0.0 0.0 दंत्य,दंतीय,दंत_विषयक
a 8424 0.375 0.125 सुपाच्य,सहज_पाच्य,हलका,हल्का,पथ्य
