POS_TAG ID POS NEG LIST_OF_WORDS
a 20015 0.0 0.0 अफ्रीकी,अफ़्रीक़ी,अफरीकी,अफ्रीकावासी,अफरीकावासी,अफ्रीका_वासी,अफरीका_वासी,अफ्रीका_-वासी,अफरीका-वासी,अफ्रीकन,अफरीकन
a 2694 0.0 0.0 अद्वैत
a 35719 0.0 0.0 युक्तिपूर्वक,उपायतः,उपाय_से,जुगत_लगाकर,तरकीब_से,तरीक़े_से
a 28116 0.0 0.375 तलछटी,अवसादी,तलोंछी,तलौछी
a 19458 0.0 0.0 प्रोटेस्टेंट
a 9937 0.0 0.0 रूसी,रशियन
a 18437 0.0 0.0 जर्मन
a 19373 0.0 0.0 फ्रांसीसी,फ्रेंच,फ्रेन्च
a 19685 0.0 0.0 स्पेनी,स्पेनवासी,स्पेन-वासी,स्पैनिश
a 19455 0.0 0.0 पुर्तगाली
a 19450 0.0 0.0 पुर्तगाली
a 19535 0.0 0.0 फ़िनलैंडी,फ़िनलैण्डी,फिनलैंडी,फिनलैण्डी,फ़िनलैंडी_भाषा,फ़िनलैण्डी_भाषा,फिनलैंडी_भाषा,फिनलैण्डी_भाषा,फ़िनलैंडी-भाषा,फ़िनलैण्डी-भाषा,फिनलैंडी-भाषा,फिनलैण्डी-भाषा,फिनिश
a 19690 0.0 0.0 स्वीडिश,स्वीडिश_भाषा,स्वीडिश-भाषा
a 19741 0.0 0.0 नार्वेजियन,नार्वेवासी,नार्वे-वासी
a 19520 0.0 0.0 डेनमार्की,डेनिश
a 19493 0.0 0.0 बेल्जियमी,बेल्जियमवासी,बेल्जियम-वासी
a 19498 0.0 0.0 डच,नीदरलैंडवासी,हालैंडवासी,हॉलैंडवासी,नीदरलैण्डवासी,हालैण्डवासी,हॉलैण्डवासी,नीदरलैंड-वासी,हालैंड-वासी,हॉलैंड-वासी,नीदरलैण्ड-वासी,हालैण्ड-वासी,हॉलैण्ड-वासी,नीदरलैंडी,नीदरलैण्डी
a 19695 0.0 0.0 स्विट्जरलैंडी,स्विजरलैंडी,स्विट्जरलैण्डी,स्विजरलैण्डी,स्विट्जरलैंडवासी,स्विजरलैंडवासी,स्विट्जरलैण्डवासी,स्विजरलैण्डवासी,स्विट्जरलैंड-वासी,स्विजरलैंड-वासी,स्विट्जरलैण्ड-वासी,स्विजरलैण्ड-वासी
a 30979 0.0 0.0 आस्ट्रियाई,आस्ट्रिआई,आस्ट्रियावासी,आस्ट्रिआवासी,आस्ट्रिया-वासी,आस्ट्रिआ-वासी
a 19375 0.0 0.0 पोलिश,पोलिश_भाषा,पोलिश-भाषा
a 19666 0.0 0.0 युगोस्लावियाई
a 19556 0.0 0.0 लातवियाई,लातविआई,लातवियावासी,लातविआवासी,लातविया-वासी,लातविआ-वासी
a 19613 0.0 0.0 लिथुनियाई,लिथुनिआई,लिथुनियावासी,लिथुनिआवासी,लिथुनिया-वासी,लिथुनिआ-वासी
a 19404 0.0 0.0 यूक्रेनी,यूक्रेनी_भाषा,यूक्रेनी-भाषा
a 19511 0.0 0.0 क्रोएशियाई,क्रोएशिआई,हर्वत्स्काई,क्रोएशियावासी,क्रोएशिआवासी,हर्वत्स्कावासी,क्रोएशिया-वासी,क्रोएशिआ-वासी,हर्वत्स्का-वासी
a 19680 0.0 0.0 स्लोवेनियाई,स्लोवेनिआई,स्लोवेनियावासी,स्लोवेनिआवासी,स्लोवेनिया-वासी,स्लोवेनिआ-वासी
a 5248 0.0 0.0 चीनी,चीन_का
a 8133 0.0 0.0 जापानी
a 18728 0.0 0.0 तिब्बती
a 19921 0.0 0.0 चिलियन_पेसो,पेसो
a 26312 0.0 0.0 वेनिज़ुएलाई,वेनीज़ुएलाई,वेनिजुएलाई,वेनीजुएलाई,वेनिज़ुएलन,वेनीज़ुएलन,वेनिजुएलन,वेनीजुएलन,वेनिज़ुएलावासी,वेनीज़ुएलावासी,वेनिजुएलावासी,वेनीजुएलावासी,वेनिज़ुएला_वासी,वेनीज़ुएला_वासी,वेनिजुएला_वासी,वेनीजुएला_वासी,वेनिज़ुएला-वासी,वेनीज़ुएला-वासी,वे
a 19920 0.0 0.0 ब्राजीलियन,ब्राज़ीलियन,ब्राजीलवासी,ब्राज़ीलवासी,ब्राजील-वासी,ब्राज़ील-वासी,ब्राजील_वासी,ब्राज़ील_वासी
a 19994 0.0 0.0 उरुग्वेयन_पेसो,पेसो
a 19911 0.0 0.0 बोलीवियाई,बोलीविआई,बोलीवियन,बोलीवियावासी,बोलीविआवासी,बोलीविया_वासी,बोलीविआ_वासी,बोलीविया-वासी,बोलीविआ-वासी
a 19946 0.0 0.0 कोलंबियाई_पेसो,कोलंबियन_पेसो,कोलम्बियाई_पेसो,कोलम्बियन_पेसो,पेसो
a 19031 0.0 0.0 कोरियाई,कोरियन
a 20964 0.0 0.0 उत्तर_कोरियाई_वान,उत्तरी_कोरियाई_वान,उत्तर_कोरियाई_वॉन,उत्तरी_कोरियाई_वॉन,वान,वॉन
a 20963 0.0 0.0 दक्षिण_कोरियाई_वान,दक्षिणी_कोरियाई_वान,दक्षिण_कोरियाई_वॉन,दक्षिणी_कोरियाई_वॉन,वान,वॉन
a 19417 0.0 0.0 यूरोपीय,यूरोपी,यूरोपियन
a 20409 0.0 0.0 एशियाई,एशियावासी,एशिया_वासी,एशिया-वासी,एशियन
a 19084 0.0 0.0 कंबोडियाई,कम्बोडियाई,कंपूचियाई,कम्पूचियाई
a 19844 0.0 0.0 हाँडुरसी,होंडुरसी,हॉन्डुरसी,होन्डुरसी,हाँडुरन,होंडुरन,हॉन्डुरन,होन्डुरन
a 19805 0.0 0.0 एल_सल्वाडोरी,सल्वाडोरी
a 19795 0.0 0.0 पेसो
a 21047 0.0 0.0 मिस्री_पाउंड,इजिप्शियन_पाउंड,मिस्री_पौंड,इजिप्शियन_पौंड,मिस्री_पाउण्ड,इजिप्शियन_पाउण्ड,मिस्री_पौण्ड,इजिप्शियन_पौण्ड,मिस्री_पाउन्ड,इजिप्शियन_पाउन्ड,मिस्री_पौन्ड,इजिप्शियन_पौन्ड,पाउंड,पौंड,पाउण्ड,पौण्ड,पाउन्ड,पौन्ड
a 19089 0.0 0.0 इंडोनेशियाई,इंडोनेशिया_वासी,इंडोनेशिया-वासी,इंडोनेशियन
a 21446 0.0 0.0 नारकीय,नारकिक,नरकीय
a 19474 0.0 0.0 एंडोरी,ऐंडोरी,एंडोरावासी,ऐंडोरावासी,एंडोरा-वासी,ऐंडोरा-वासी
a 27811 0.0 0.0 वायुगतिकीय
a 19773 0.0 0.0 कनेडियन_डालर,कनाडाई_डालर,कनेडियन_डॉलर,कनाडाई_डॉलर,डालर,डॉलर
a 21083 0.0 0.0 अध्यक्षीय
a 1997 0.0 0.0 आयामी,आयामयुक्त
a 23018 0.0 0.0 यौगिक
a 10588 0.0 0.0 जैव
a 6244 0.0 0.0 प्रजा,जन,रैयत,परजा,रिआया
a 2302 0.0 0.0 प्रजा,जन,रैयत,परजा,रिआया
a 6972 0.0 0.0 प्रजा,जन,रैयत,परजा,रिआया
a 30226 0.0 0.0 मध्ययुगीन,मध्य_युगीन
a 10922 0.0 0.0 तुलनात्मक
a 2452 0.0 0.0 कलापूर्ण,कलात्मक,कलामय
a 19407 0.0 0.0 पदाधिकारी,ओहदेदार,पदवीधारी
a 2837 0.625 0.0 तटस्थ,निरपेक्ष,उदासीन,पक्षपातरहित,अपक्षपाती,निर्पेक्ष,अनपेक्ष
a 9061 0.0 0.0 त्रैमासिक,तिमाही,त्रिमासीय
a 8253 0.125 0.5 नकलची,नक़लची,अनुकारी,अनुहारक,अनुहारी
a 4244 0.0 0.375 नीचा,निम्न,अतुंग,निभृत,अनुच्च,अनुन्नत्त,अनुन्नत,अनूर्ध्व
a 1915 0.25 0.5 ईमानदार,छलहीन,निष्कपट,निःकपट,रिजु,ऋजु,दयानतदार,सच्चा,अपैशुन
a 27572 0.5 0.25 खरा,चोखा,सच्चा
a 24185 0.375 0.375 सच्चा,असली
a 19367 0.0 0.0 अंग्रेजी,अंग्रेज़ी,अँगरेजी,अंगरेजी
a 19315 0.0 0.0 आयरिश_पंट,आयरिश_पन्ट,आयरिश_पाउंड,आयरिश_पौंड,आयरिश_पाउण्ड,आयरिश_पौण्ड,आयरिश_पाउन्ड,आयरिश_पौन्ड,पंट,पन्ट,पाउंड,पौंड,पाउण्ड,पौण्ड,पाउन्ड,पौन्ड
a 21945 0.0 0.0 मुहावरेदार
a 9867 0.0 0.25 मोमी,मोमिया
a 1127 0.0 0.0 जलोढ़
a 21037 0.0 0.0 सीरियाई_पाउंड,सीरियन_पाउंड,सीरियाई_पौंड,सीरियन_पौंड,सीरियाई_पाउण्ड,सीरियन_पाउण्ड,सीरियाई_पौण्ड,सीरियन_पौण्ड,सीरियाई_पाउन्ड,सीरियन_पाउन्ड,सीरियाई_पौन्ड,सीरियन_पौन्ड,पाउंड,पौंड,पाउण्ड,पौण्ड,पाउन्ड,पौन्ड
a 350 0.0 0.0 अधिशासी
a 13683 0.0 0.0 संकुचित,अनुदार
a 2580 0.25 0.0 दुराग्रही
a 9689 0.0 0.0 भौगोलिक,भू-गोलीय,भूगोलीय
a 10815 0.0 0.0 ब्रितानी,ब्रिटिश
a 18676 0.0 0.0 तुर्की,रूमी
a 19870 0.0 0.0 मेक्सिकन_पेसो,मैक्सिकन_पेसो,पेसो
a 27219 0.0 0.375 अरक्तक,अनीमिक,अल्परक्तक
a 7687 0.0 0.0 अरब,अरब_गणराज्य
a 35553 0.0 0.0 अरबी,अरबी_भाषा,अरबी-भाषा
a 20406 0.0 0.0 आस्ट्रेलियाई_डालर,आस्ट्रेलियाई_डॉलर,डालर,डॉलर
a 19730 0.0 0.0 बहमाई_डालर,बहमाई_डॉलर,डालर,डॉलर
a 20668 0.0 0.0 बहरेनी,बहरीनी,बहरेनवासी,बहरीनवासी,बहरेन-वासी,बहरीन-वासी,बहरेन_वासी,बहरीन_वासी
a 20846 0.0 0.0 बंगलादेशी,बंगला_देशी,बाँग्लादेशी,बाँग्ला_देशी,बंग्लादेशी,बंगलादेशीय,बाँग्लादेशीय,बंग्लादेशीय
a 19736 0.0 0.0 बारबैडोसी,बारबैडोस_वासी,बारबैडोस-वासी,बारबैदोसी,बारबैदोस_वासी,बारबैदोस-वासी
a 14220 0.0 0.0 बंगाली,बंगाल_वासी
a 20757 0.0 0.0 बरमूडाई,बरमूडा_वासी,बरमूडा-वासी,बरमूडन
a 14219 0.0 0.0 भूटानी,भूटानवासी,भूटिया,भूटिआ
a 15812 0.0 0.0 बुल्गारियाई,बुलगारियाई
a 18722 0.0 0.0 बर्मी,बर्मी_भाषा
a 19476 0.0 0.0 एंडोरी,ऐंडोरी,एंडोरा_भाषा,ऐंडोरा_भाषा,एंडोरा-भाषा,ऐंडोरा-भाषा
a 2313 0.125 0.0 अभंजित,अक्षत,अखंडित,अखण्डित,खंडहीन,खण्डहीन,अनवच्छिन्न
a 20306 0.0 0.0 क्रिओल,क्रियोल
a 23731 0.0 0.0 विभागीय
a 327 0.0 0.0 अनुशासनिक
a 5036 0.0 0.0 घरेलू,आवासीय,गृहीय,गृह्य
a 19801 0.0 0.0 डोमिनिकाई_डालर,डोमिनिकाई_डॉलर,डालर,डॉलर
a 20106 0.0 0.0 एरिट्रियाई,एरिट्रिआई,एरिट्रियन
a 20109 0.0 0.0 इथियोपियाई,याल्टोप्याई,अबाइस्सिनियाई,इथियोपियन
a 19144 0.0 0.0 फिलिपीनी,फिलिपीनो,फिलिपीन,फिलिपीनी_भाषा,फिलिपीनो_भाषा,फिलिपीन_भाषा,फिलिपीनी-भाषा,फिलिपीनो-भाषा,फिलिपीन-भाषा
a 20119 0.0 0.0 गाबाई,गाबाँई,गबाँई,गबोनी,गबुनी,गाबा_वासी,गाबाँ_वासी,गबाँ_वासी,गबोनवासी,गबुनवासी,गबोन_वासी,गबुन_वासी,गाबा-वासी,गाबाँ-वासी,गबाँ-वासी,गबोन-वासी,गबुन-वासी,गबोनीज़,गबुनीज़,गबोनीस,गबुनीस
a 20130 0.0 0.0 गाम्बियाई,गैम्बियाई,गाम्बिआई,गैम्बिआई,गाम्बियन,गाम्बियावासी,गाम्बिआवासी,गाम्बिया-वासी,गाम्बिआ-वासी,गाम्बिया_वासी,गाम्बिआ_वासी,गैम्बियन
a 20853 0.0 0.0 जार्जियाई,जॉर्जियाई,जार्जियावासी,जॉर्जियावासी,जार्जिया_वासी,जॉर्जिया_वासी,जार्जिया-वासी,जॉर्जिया-वासी,जार्जियन,जॉर्जियन
a 26982 0.0 0.0 गोथिक,गोथिक_भाषा,गथिक,गथिक_भाषा,गॉथिक,गॉथिक_भाषा
a 26884 0.0 0.0 गोथिक,गोथिक_भाषा,गथिक,गथिक_भाषा,गॉथिक,गॉथिक_भाषा
a 19823 0.0 0.0 ग्रेनैडाई,ग्रेनाडाई,ग्रेनैडियन,ग्रेनाडियन,ग्रेनैडावासी,ग्रेनाडावासी,ग्रेनैडा-वासी,ग्रेनाडा-वासी,ग्रेनैडा_वासी,ग्रेनाडा_वासी
a 19826 0.0 0.0 गौटेमालाई,गौटमालाई,गौटेमालन,गौटमालन,गौटेमालावासी,गौटमालावासी,गौटेमाला_वासी,गौटमाला_वासी,गौटेमाला-वासी,गौटमाला-वासी
a 19834 0.0 0.0 हैटियन,हैटीवासी,हैटी-वासी,हैटी_वासी
a 9831 0.0 0.0 द्रवचालित
a 19216 0.0 0.0 आइसलैंडी,आइसलैण्डी
a 27953 0.0 0.0 जनजातीय
a 18687 0.0 0.0 ईरानी,पर्शियन,परशियन
a 19851 0.0 0.0 जमैकाई_डालर,जमैकाई_डॉलर,डालर,डॉलर
a 19091 0.0 0.0 जावाई
a 20684 0.0 0.0 जार्डनी,जॉर्डनी,जार्डनवासी,जार्डन_वासी,जार्डन-वासी,जार्डनियन,जॉर्डनियन
a 20957 0.0 0.0 कज़ाक,कजाक,कज़ाकी,कजाकी,कज़ाकवासी,कजाकवासी,कज़ाक-वासी,कजाक-वासी,कज़ाक_वासी,कजाक_वासी
a 20144 0.0 0.0 केन्याई,केन्यावासी,केन्या_वासी,केन्या-वासी,केन्यन
a 20970 0.0 0.0 कुवैती_दिरेम,कुवैती_डिरैम,दिरेम,डिरैम
a 35567 0.0 0.0 लैटिन,लैटिन_भाषा
a 35568 0.0 0.0 लैटिन,लैटिन_भाषा
a 21031 0.0 0.0 लेबनानी_पाउंड,लेबनीज़_पाउंड,लेबनीस_पाउंड,लेबनानी_पौंड,लेबनीज़_पौंड,लेबनीस_पौंड,लेबनानी_पाउण्ड,लेबनीज़_पाउण्ड,लेबनीस_पाउण्ड,लेबनानी_पौण्ड,लेबनीज़_पौण्ड,लेबनीस_पौण्ड,लेबनानी_पाउन्ड,लेबनीज़_पाउन्ड,लेबनीस_पाउन्ड,लेबनानी_पौन्ड,लेबनीज़_पौन्ड,लेबनीस_पौन्ड,पाउंड,पौंड,पाउण्ड,पौण्ड,पाउन्ड,पौन्ड
a 20169 0.0 0.0 लीबेरियाई_डालर,लीबेरियाई_डॉलर,डालर,डॉलर
a 20175 0.0 0.0 लीबियाई_दिरेम,लीबियन_दिरेम,लीबियाई_डिरैम,लीबियन_डिरैम,दिरेम,डिरैम
a 19627 0.0 0.0 मकदुनियाई,मेसीडोनियाई,मैसीडोनियाई,मकदुनियावासी,मेसीडोनियावासी,मैसीडोनियावासी,मकदुनिया-वासी,मेसीडोनिया-वासी,मैसीडोनिया-वासी
a 20179 0.0 0.0 मडगास्करी,मैडगास्करी,मैडगैस्करी,मैडगास्कर_वासी,मैडगैस्कर_वासी,मैडगास्कर-वासी,मैडगैस्कर-वासी,मैडगास्कन,मैडगैस्कन
a 20652 0.0 0.0 मलेशियाई,मलेशियन
a 21107 0.0 0.0 माल्टाई
a 1421 0.0 0.0 झिल्लीदार,झिल्लित
a 6191 0.25 0.0 दुधारू,दुधार,दुधैल,दुधारी,दुधैली
a 21062 0.0 0.0 मंगोल,मंगोलियन,मंँगोल
a 21066 0.0 0.0 मंगोलियन,मंगोलियन_भाषा,मंगोलिक,मंगोलिक_भाषा
a 20247 0.0 0.0 नामिबियाई,नामिबियावासी,नामिबिया_वासी,नामिबिया-वासी,नामिबियन
a 19873 0.0 0.0 निकारगुआई,निकारगुअन
a 20245 0.0 0.0 नाइजीरियाई,नाइजेरियाई,नाइजीरियावासी,नाइजेरियावासी,नाइजीरिया_वासी,नाइजेरिया_वासी,नाइजीरिया-वासी,नाइजीरिया-वासी,नाइजीरियन,नाइजेरियन
a 8029 0.25 0.0 लगना,जुटना,लिपटना,व्यस्त_रहना,लगा_रहना
a 21068 0.0 0.0 ओमानी,ओमान_वासी,ओमान-वासी
a 14212 0.0 0.0 पाकिस्तानी_रुपया,पाकिस्तानी_रुपिया,रुपया,रुपिया
a 8406 0.125 0.0 प्रायद्वीपीय
a 4684 0.0 0.0 औषधीय
a 26501 0.125 0.0 बहुभुज,बहुभुजी
a 20254 0.0 0.0 रवांडाई,रवाण्डाई,रवांडा-संबंधी,रवाण्डा-संबंधी,रवांडन
a 20304 0.0 0.0 सेशिल्ज़ी,सेशिल्जी,सेशिल्ज़वासी,सेशिल्जवासी,सेशिल्ज़_वासी,सेशिल्ज_वासी,सेशिल्ज़-वासी,सेशिल्ज-वासी
a 18674 0.0 0.0 थाई,थाईलैंडी,थाईलैंड_वासी,थाईलैंड-वासी
a 26663 0.0 0.0 साइबेरियाई
a 20800 0.0 0.0 सिंगापुरी,सिंगापुर_वासी,सिंगापुर-वासी
a 18733 0.0 0.0 सिंहली,श्रीलंकाई,श्री_लंकाई,श्रीलंकन
a 20281 0.0 0.0 सूडानी_पाउंड,सूडानी_पौंड,सूडानीज़_पाउंड,सूडानीस_पाउंड,सूडानीज़_पौंड,सूडानीस_पौंड,सूडानी_पाउण्ड,सूडानी_पौण्ड,सूडानीज़_पाउण्ड,सूडानीस_पाउण्ड,सूडानीज़_पौण्ड,सूडानीस_पौण्ड,सूडानी_पाउन्ड,सूडानी_पौन्ड,सूडानीज़_पाउन्ड,सूडानीस_पाउन्ड,सूडानीज़_पौन्ड,सूडानीस_पौन्ड,पाउंड,पौंड,पाउण्ड,पौण्ड,पाउन्ड,पौन्ड
a 20327 0.0 0.0 स्वाज़ीलैंड,स्वाजीलैंड,स्वैज़ीलैंड,स्वैजीलैंड,स्वाज़ीलैण्ड,स्वाजीलैण्ड,स्वैज़ीलैण्ड,स्वैजीलैण्ड,स्वाज़ीलैंड_गणराज्य,स्वाजीलैंड_गणराज्य
a 18669 0.0 0.0 तमिल
a 20336 0.0 0.0 तंज़ानियाई,तंजानियाई,तंज़ानिया_वासी,तंजानिया_वासी,तंज़ानिया-वासी,तंजानिया-वासी,तंज़ानियावासी,तंजानियावासी,तंज़ानियन,तंजानियन
a 20351 0.0 0.0 टोगोलीज़,टोगोलीज,टोगोलीस
a 20828 0.0 0.0 त्रिनिदादी,त्रिनिदाद_वासी,त्रिनिदाद-वासी,त्रिनिदादियन
a 20354 0.0 0.0 ट्यूनीशियाई,ट्यूनीशिया_वासी,ट्यूनीशिया-वासी,ट्यूनीशियावासी,ट्यूनीशियन
a 20379 0.0 0.0 ट्यूनीशियाई,ट्यूनीशिया_वासी,ट्यूनीशिया-वासी,ट्यूनीशियावासी,ट्यूनीशियन
a 20378 0.0 0.0 युगांडन,युगांडाई,युगांडावासी,युगांडा_वासी,युगांडा-वासी,यूगांडन,यूगांडाई,यूगांडावासी,यूगांडा_वासी,यूगांडा-वासी
a 21398 0.0 0.0 उर्दू
a 28215 0.0 0.0 वाहनीय
a 26948 0.0 0.0 पशु-चिकित्सा,पशुचिकित्सा,शालीहोत्र
a 691 0.0 0.625 अस्थिहीन
a 21172 0.0 0.0 वियतनामी,वियतनाम_वासी,वियतनाम-वासी,वियतनामीज़,वियतनामीस
a 21171 0.0 0.0 वियतनामी,वियतनाम_वासी,वियतनाम-वासी,वियतनामीज़,वियतनामीस
a 20384 0.0 0.0 क्वाचा
a 20101 0.0 0.0 कीवी,न्यूज़ीलैंडी,न्यूज़ीलैण्डी,न्यूजीलैंडी,न्यूजीलैण्डी,न्यूज़ीलैंडर,न्यूज़ीलैण्डर,न्यूजीलैंडर,न्यूजीलैण्डर
a 20387 0.0 0.0 जिम्बाबवेयन_डालर,ज़िम्बाबवेयन_डालर,जिम्बाबवेयन_डॉलर,ज़िम्बाबवेयन_डॉलर,डालर,डॉलर
a 1143 0.0 0.0 ख़ानदानी,खानदानी,कुलीय,वंशीय
a 12952 0.0 0.0 गुलाबी
a 664 0.5 0.25 आशान्वित,आशावान,आशापूर्ण
a 19708 0.0 0.75 निराशाजनक
a 12884 0.0 0.0 क्षैतिज
a 21828 0.0 0.0 खड़ा,ऊर्द्ध्व,ऊर्ध्व,अनुदैर्ध्य
a 8576 0.0 0.125 आसीन,विराजमान,उपविष्ट,अध्यासीन,अभिनिविष्ट
a 820 0.0 0.0 एकत्रित,इकट्ठा,एकत्र,जमा,समग्रीकृत
a 8850 0.0 0.375 जनित,जन्य
a 1139 0.625 0.0 गणनीय,गण्य
a 16400 0.125 0.625 बेहिसाब,बेहिसाबी,अनलेखा
a 5079 0.0 0.25 तरंगित,उत्तरंग,उर्मिल,तरंगी,लहरित,तरंगायित
a 3256 0.125 0.375 सक्षम,क्षमतावान,सामर्थ्यवान,क्षमताशाली,सामर्थी
a 1352 0.125 0.0 अनुपेक्षित,अवेक्षित,अनवहेलित
a 34550 0.375 0.0 घनिष्ठता,अंतरंगता,अति_प्रियता,निकटता,सामीप्य,सन्निध,नज़दीकी,नजदीकी,संसर्ग,अज़ीज़ी,अजीज
a 3658 0.0 0.5 बेपरवाह,बेपरवा,बिन्दास,बेफिक्र,बेफ़िक़्र,अलगरजी,अल्हड़,अचिंत,अचिन्त
a 7998 0.0 0.75 उपेक्षक
a 7582 0.0 0.0 मांसाहारी,समिषाहारी,आमिषाहारी,मांसभक्षी,मांसखोर,मांसख़ोर
a 8054 0.0 0.0 शाकाहारी,शाकजीवी,शाकोपजीवी,शाकभक्ष्य
a 18974 0.0 0.0 तृणचर,तृण-चर,तृणजंभन्,तृणजम्भन्
a 7870 0.0 0.0 सर्वभक्षी,सर्वभक्ष्य
a 4706 0.0 0.0 कीटभक्षी,कीटभोजी
a 6853 0.0 0.0 पुच्छल,पुँछल,दुमदार
a 9297 0.125 0.5 निस्पृह,निःस्फृह,निर्लोभ,लोभहीन,लालचहीन,अलोभी,अस्पृह,अतृष्ण,लालसारहित,तृष्णारहित
a 9290 0.0 0.0 निश्चयात्मक,पक्का
a 6020 0.375 0.25 सक्रिय,क्रियाशील
a 25042 0.125 0.0 कायल,क़ायल
a 8946 0.75 0.0 आश्वस्त,आश्वासित
a 2316 0.25 0.375 अपरिवर्तनीय,अपरिवर्तनशील,अजूना
a 4965 0.375 0.0 परिवर्तित,परिणत,तबदील,तब्दील
a 5794 0.0 0.625 अपरिवर्तित,अनबदला
a 31674 0.0 0.0 आविष्ट,आवेशग्रस्त,आवेशपूर्ण
a 2948 0.875 0.0 हँसमुख,हसमुख
a 29068 0.0 0.0 दानेदार
a 14378 0.0 0.0 पांडु,पाण्डु
a 24321 0.0 0.0 मूँगा,विद्रुम,प्रवाल,समुद्रज,रत्नद्रुम,मिरंगा
a 9713 0.0 0.0 मटमैला,मटिया,मिटिया,मटियाला,धूसर,ख़ाकी,खाकी,भूमिल,कंजई,भूरा,कपिल
a 20036 0.0 0.0 नारंगी
a 24319 0.0 0.0 बैंगनी,बैगनी,जामुनी,बैंजनी,जमुनियाँ
a 12951 0.0 0.0 गुलाबी
a 25369 0.0 0.75 सेवानिवृत्त,रिटायर,अवकाश_प्राप्त,रिटायर्ड
a 4962 0.0 0.0 गेरू,गिरमाटी,गैरकी,रक्तोपल,गिलसुर्ख,गिरिधातु,शैलसंभूत,शैलसम्भूत
a 26606 0.0 0.0 आबनूसी
a 28592 0.375 0.25 लगना,जुटना,लिपटना,व्यस्त_रहना,लगा_रहना
a 6220 0.0 0.0 रंगहीन,निरंग,बेरंग,वर्णहीन,अवर्ण,वर्णशून्य,अबरन,अबरनीय
a 1338 0.0 0.625 तेजहीन,निस्तेज,बुझा_हुआ,आभाहीन,कांतिहीन,ओजहीन,प्रभाहीन,फीका,बेरौनक,अप्रभ,प्रभारहित
a 486 0.375 0.125 ईसाई,क्रिस्चन,क्रिश्चन,क्रिश्चियन,किरिस्तानी,ईसाई_धर्मावलंबी
a 6309 0.0 0.0 शास्त्रीय
a 17224 0.0 0.375 धूलिधूसर,धूलि_धूसर,धूलिधूसरित,धूलि_धूसरित,धूसर,धूसरा,धूलधूसरित
